"Date","City","Value","avg_precipitation_sums","avg_precipitation_hours","avg_temperature_max","avg_temperature_min","avg_temperature_mean","avg_apparent_temperature_max","avg_apparent_temperature_min","avg_apparent_temperature_mean","avg_sunrise","avg_sunset","avg_shortwave_radiation","avg_windspeed_max","avg_windgusts_max","avg_winddirection","avg_et0"
2016-06-01,"Matara",119,4.80666666666667,13.9333333333333,28.5533333333333,25.3633333333333,26.7966666666667,32.77,28.33,30.16,NA,NA,19.5246666666667,25.81,51.5533333333333,270.333333333333,3.85166666666667
2016-06-01,"Trincomalee",25,0.0866666666666667,0.5,33.16,26.89,29.31,35.5166666666667,28.7966666666667,31.29,NA,NA,20.087,29.4833333333333,48.8533333333333,244.033333333333,5.984
2016-07-01,"Badulla",169,1.98064516129032,2.35483870967742,30.4193548387097,21.6193548387097,25.5354838709677,32.6838709677419,23.5161290322581,27.3935483870968,NA,NA,20.0935483870968,14.6129032258065,44.2,262.903225806452,4.74870967741936
2016-07-01,"Colombo",3191,6.18709677419355,12.4838709677419,28.6903225806452,25.0225806451613,26.6483870967742,33.7225806451613,29.8032258064516,31.3709677419355,NA,NA,17.3367741935484,18.2096774193548,42.0064516129032,260.645161290323,3.4158064516129
2016-07-01,"Galle",467,4.04193548387097,9.87096774193548,29.1870967741935,26.0645161290323,27.3516129032258,33.2290322580645,29.4129032258065,31,NA,NA,20.0545161290323,25.2161290322581,49.2709677419355,279.354838709677,4.11
2016-07-01,"Gampaha",1625,5.67741935483871,12.741935483871,28.8225806451613,24.5806451612903,26.4516129032258,33.8258064516129,29.3516129032258,31.1225806451613,NA,NA,17.5158064516129,17.2225806451613,41.6451612903226,236.161290322581,3.45677419354839
2016-07-01,"Hambantota",176,1.16129032258065,1.74193548387097,31.5354838709677,25.8516129032258,28.0967741935484,33.8064516129032,28.7225806451613,30.6516129032258,NA,NA,20.6161290322581,27.2225806451613,50.9548387096774,260.935483870968,5.29354838709677
2016-07-01,"Jaffna",226,1.81612903225806,3.38709677419355,30.2548387096774,27.5225806451613,28.7,34.6548387096774,30.0387096774194,31.7935483870968,NA,NA,20.5441935483871,29.9096774193548,42.2709677419355,210.451612903226,5.09806451612903
2016-07-01,"Kalutara",683,6.18709677419355,12.4838709677419,28.341935483871,24.8774193548387,26.4870967741935,33.0903225806452,29.5322580645161,31.0516129032258,NA,NA,17.3367741935484,18.2096774193548,42.0064516129032,260.645161290323,3.39709677419355
2016-07-01,"Kandy",1226,3.62258064516129,8.32258064516129,26.7451612903226,21.2548387096774,23.6032258064516,29.9677419354839,23.9677419354839,26.3870967741935,NA,NA,18.65,16.0064516129032,45.1774193548387,221.935483870968,3.58161290322581
